,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,people_vaccinated,people_fully_vaccinated,people_fully_vaccinated_per_hundred,new_vaccinations,people_vaccinated_per_hundred,population_density,median_age,aged_70_older,extreme_poverty,population,cardiovasc_death_rate,diabetes_prevalence,human_development_index
291558,PAK,Asia,Pakistan,2021-08-12,1063125.0,0.0,23797.0,0.0,4362.422,0.0,97.648,0.0,16675527.0,72.063,41467713.0,33301594.0,11646699.0,4.94,803603.0,14.12,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291559,PAK,Asia,Pakistan,2021-08-13,1063125.0,0.0,23797.0,0.0,4362.422,0.0,97.648,0.0,16735031.0,72.32,42173424.0,33908397.0,11956552.0,5.07,705711.0,14.38,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291564,PAK,Asia,Pakistan,2021-08-18,1094699.0,0.0,24339.0,0.0,4491.982,0.0,99.873,0.0,17007656.0,73.498,44736977.0,35873735.0,12795662.0,5.43,414760.0,15.21,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291567,PAK,Asia,Pakistan,2021-08-21,1094699.0,0.0,24339.0,0.0,4491.982,0.0,99.873,0.0,17169042.0,74.196,46456077.0,37043561.0,13434605.0,5.7,915856.0,15.71,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291578,PAK,Asia,Pakistan,2021-09-01,1148572.0,0.0,25535.0,0.0,4713.044,0.0,104.78,0.0,17809969.0,76.965,58156714.0,44701679.0,18004529.0,7.63,1388268.0,18.96,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291579,PAK,Asia,Pakistan,2021-09-02,1148572.0,0.0,25535.0,0.0,4713.044,0.0,104.78,0.0,17871620.0,77.232,59384758.0,45498115.0,18512319.0,7.85,1228044.0,19.29,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291583,PAK,Asia,Pakistan,2021-09-06,1175558.0,0.0,26114.0,0.0,4823.778,0.0,107.156,0.0,18110457.0,78.264,63319214.0,48106755.0,20058377.0,8.51,1594634.0,20.4,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291584,PAK,Asia,Pakistan,2021-09-07,1175558.0,0.0,26114.0,0.0,4823.778,0.0,107.156,0.0,18162771.0,78.49,64554859.0,48943904.0,20525969.0,8.7,1235645.0,20.75,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291586,PAK,Asia,Pakistan,2021-09-09,1175558.0,0.0,26114.0,0.0,4823.778,0.0,107.156,0.0,18286469.0,79.025,66456245.0,50195479.0,21292706.0,9.03,950246.0,21.29,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291587,PAK,Asia,Pakistan,2021-09-10,1175558.0,0.0,26114.0,0.0,4823.778,0.0,107.156,0.0,18347597.0,79.289,67342288.0,50803582.0,21613626.0,9.17,886043.0,21.54,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291594,PAK,Asia,Pakistan,2021-09-17,1201367.0,0.0,26662.0,0.0,4929.682,0.0,109.405,0.0,18740356.0,80.986,72986511.0,54436916.0,23966026.0,10.16,1674944.0,23.08,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291597,PAK,Asia,Pakistan,2021-09-20,1221261.0,0.0,27135.0,0.0,5011.316,0.0,111.346,0.0,18903808.0,81.692,74837117.0,55490525.0,24868018.0,10.55,1005339.0,23.53,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291605,PAK,Asia,Pakistan,2021-09-28,1236888.0,0.0,27524.0,0.0,5075.44,0.0,112.942,0.0,19284635.0,83.338,80508569.0,58405873.0,27405873.0,11.62,975361.0,24.77,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291612,PAK,Asia,Pakistan,2021-10-05,1248202.0,0.0,27831.0,0.0,5121.865,0.0,114.202,0.0,19639052.0,84.87,87741079.0,62076090.0,31632731.0,13.41,1110424.0,26.32,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291619,PAK,Asia,Pakistan,2021-10-12,1257188.0,0.0,28087.0,0.0,5158.738,0.0,115.252,0.0,19953497.0,86.229,93551193.0,64947702.0,34809848.0,14.76,954000.0,27.54,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291628,PAK,Asia,Pakistan,2021-10-21,1263664.0,0.0,28252.0,0.0,5185.312,0.0,115.929,0.0,20366157.0,88.012,99335067.0,67956040.0,37855681.0,16.05,727359.0,28.82,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291640,PAK,Asia,Pakistan,2021-11-02,1272345.0,0.0,28439.0,0.0,5220.934,0.0,116.696,0.0,20879087.0,90.229,106984156.0,71907993.0,41902093.0,17.77,1102225.0,30.49,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291643,PAK,Asia,Pakistan,2021-11-05,1272345.0,0.0,28439.0,0.0,5220.934,0.0,116.696,0.0,21011048.0,90.799,110800576.0,73979036.0,43849554.0,18.59,1213592.0,31.37,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291646,PAK,Asia,Pakistan,2021-11-08,1276240.0,0.0,28518.0,0.0,5236.916,0.0,117.021,0.0,21143023.0,91.369,113188078.0,75278560.0,45084862.0,19.12,1220623.0,31.92,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291647,PAK,Asia,Pakistan,2021-11-09,1276240.0,0.0,28518.0,0.0,5236.916,0.0,117.021,0.0,21185396.0,91.552,114891170.0,76139355.0,45986932.0,19.5,1703092.0,32.29,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291648,PAK,Asia,Pakistan,2021-11-10,1276240.0,0.0,28518.0,0.0,5236.916,0.0,117.021,0.0,21231524.0,91.752,116131086.0,76784188.0,46660734.0,19.79,1239916.0,32.56,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291649,PAK,Asia,Pakistan,2021-11-11,1276240.0,0.0,28518.0,0.0,5236.916,0.0,117.021,0.0,21280406.0,91.963,117243931.0,77343569.0,47231914.0,20.03,1112845.0,32.8,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291650,PAK,Asia,Pakistan,2021-11-12,1276240.0,0.0,28518.0,0.0,5236.916,0.0,117.021,0.0,21318930.0,92.129,118333360.0,77877215.0,47804912.0,20.27,1089429.0,33.02,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291653,PAK,Asia,Pakistan,2021-11-15,1279373.0,0.0,28595.0,0.0,5249.772,0.0,117.337,0.0,21419025.0,92.562,119436714.0,78406714.0,48408374.0,20.53,400723.0,33.25,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291654,PAK,Asia,Pakistan,2021-11-16,1279373.0,0.0,28595.0,0.0,5249.772,0.0,117.337,0.0,21452460.0,92.706,119738546.0,78534263.0,48600660.0,20.61,301832.0,33.3,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291656,PAK,Asia,Pakistan,2021-11-18,1279373.0,0.0,28595.0,0.0,5249.772,0.0,117.337,0.0,21525597.0,93.022,120233579.0,78747199.0,48890845.0,20.73,230136.0,33.39,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291657,PAK,Asia,Pakistan,2021-11-19,1279373.0,0.0,28595.0,0.0,5249.772,0.0,117.337,0.0,21565738.0,93.196,120448598.0,78845170.0,49010906.0,20.78,215019.0,33.43,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291661,PAK,Asia,Pakistan,2021-11-23,1281559.0,0.0,28655.0,0.0,5258.742,0.0,117.583,0.0,21717637.0,93.852,121470994.0,79407984.0,49483995.0,20.98,312656.0,33.67,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291662,PAK,Asia,Pakistan,2021-11-24,1281559.0,0.0,28655.0,0.0,5258.742,0.0,117.583,0.0,21755675.0,94.017,121777985.0,79587750.0,49613535.0,21.04,306991.0,33.75,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291670,PAK,Asia,Pakistan,2021-12-02,1283886.0,0.0,28704.0,0.0,5268.291,0.0,117.784,0.0,22072293.0,95.385,124760553.0,81076341.0,51163078.0,21.7,706253.0,34.38,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291674,PAK,Asia,Pakistan,2021-12-06,1286453.0,0.0,28761.0,0.0,5278.824,0.0,118.018,0.0,22252342.0,96.163,127706528.0,82224088.0,53031529.0,22.49,1120016.0,34.87,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291678,PAK,Asia,Pakistan,2021-12-10,1286453.0,0.0,28761.0,0.0,5278.824,0.0,118.018,0.0,22428325.0,96.924,132638510.0,84243233.0,56119999.0,23.8,1327413.0,35.72,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291681,PAK,Asia,Pakistan,2021-12-13,1288761.0,0.0,28823.0,0.0,5288.295,0.0,118.272,0.0,22564577.0,97.512,134818017.0,85208104.0,57364128.0,24.32,916314.0,36.13,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291682,PAK,Asia,Pakistan,2021-12-14,1288761.0,0.0,28823.0,0.0,5288.295,0.0,118.272,0.0,22601431.0,97.672,135923461.0,85736920.0,57979552.0,24.59,1105444.0,36.36,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291683,PAK,Asia,Pakistan,2021-12-15,1288761.0,0.0,28823.0,0.0,5288.295,0.0,118.272,0.0,22646130.0,97.865,137120270.0,86333973.0,58685427.0,24.89,1196809.0,36.61,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291684,PAK,Asia,Pakistan,2021-12-16,1288761.0,0.0,28823.0,0.0,5288.295,0.0,118.272,0.0,22689025.0,98.05,138365328.0,86968178.0,59361468.0,25.17,1245058.0,36.88,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291688,PAK,Asia,Pakistan,2021-12-20,1290848.0,0.0,28870.0,0.0,5296.859,0.0,118.465,0.0,22864737.0,98.81,142713705.0,89091860.0,61761440.0,26.19,1204366.0,37.78,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291689,PAK,Asia,Pakistan,2021-12-21,1290848.0,0.0,28870.0,0.0,5296.859,0.0,118.465,0.0,22907243.0,98.993,144064235.0,89792114.0,62547553.0,26.52,1350530.0,38.08,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291690,PAK,Asia,Pakistan,2021-12-22,1290848.0,0.0,28870.0,0.0,5296.859,0.0,118.465,0.0,22954234.0,99.196,145453360.0,90529877.0,63382390.0,26.88,1389125.0,38.39,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291703,PAK,Asia,Pakistan,2022-01-04,1295933.0,0.0,28933.0,0.0,5317.724,0.0,118.724,0.0,23558972.0,101.81,159900613.0,98560854.0,72546719.0,30.76,842144.0,41.79,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291704,PAK,Asia,Pakistan,2022-01-05,1295933.0,0.0,28933.0,0.0,5317.724,0.0,118.724,0.0,23608645.0,102.024,160651005.0,98863864.0,72995114.0,30.95,750392.0,41.92,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291705,PAK,Asia,Pakistan,2022-01-06,1295933.0,0.0,28933.0,0.0,5317.724,0.0,118.724,0.0,23655230.0,102.226,161409693.0,99144159.0,73484322.0,31.16,758688.0,42.04,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291706,PAK,Asia,Pakistan,2022-01-07,1295933.0,0.0,28933.0,0.0,5317.724,0.0,118.724,0.0,23706375.0,102.447,162115885.0,99454273.0,73862234.0,31.32,706192.0,42.17,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291711,PAK,Asia,Pakistan,2022-01-12,1302486.0,0.0,28962.0,0.0,5344.614,0.0,118.843,0.0,23935232.0,103.436,165296972.0,100797079.0,75686387.0,32.09,1648316.0,42.74,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291712,PAK,Asia,Pakistan,2022-01-13,1302486.0,0.0,28962.0,0.0,5344.614,0.0,118.843,0.0,23984502.0,103.649,166083807.0,101124956.0,76162035.0,32.3,786835.0,42.88,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291713,PAK,Asia,Pakistan,2022-01-14,1302486.0,0.0,28962.0,0.0,5344.614,0.0,118.843,0.0,24032951.0,103.858,166837089.0,101457925.0,76649649.0,32.5,753282.0,43.02,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291717,PAK,Asia,Pakistan,2022-01-18,1320120.0,0.0,29003.0,0.0,5416.973,0.0,119.011,0.0,24239761.0,104.752,169131246.0,102396649.0,77932013.0,33.05,765877.0,43.42,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291718,PAK,Asia,Pakistan,2022-01-19,1320120.0,0.0,29003.0,0.0,5416.973,0.0,119.011,0.0,24297430.0,105.001,169925841.0,102688959.0,78389942.0,33.24,794595.0,43.54,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291719,PAK,Asia,Pakistan,2022-01-20,1320120.0,0.0,29003.0,0.0,5416.973,0.0,119.011,0.0,24356373.0,105.256,170711868.0,102975552.0,78860543.0,33.44,786027.0,43.67,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291732,PAK,Asia,Pakistan,2022-02-02,1410013.0,0.0,29219.0,0.0,5785.84,0.0,119.897,0.0,25134775.0,108.619,178996974.0,106328291.0,83275083.0,35.31,1513619.0,45.09,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291733,PAK,Asia,Pakistan,2022-02-03,1410013.0,0.0,29219.0,0.0,5785.84,0.0,119.897,0.0,25194561.0,108.878,180661534.0,107277517.0,83946354.0,35.6,1664560.0,45.49,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291734,PAK,Asia,Pakistan,2022-02-04,1410013.0,0.0,29219.0,0.0,5785.84,0.0,119.897,0.0,25258723.0,109.155,182396048.0,108173867.0,84731497.0,35.93,1734514.0,45.87,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291737,PAK,Asia,Pakistan,2022-02-07,1454899.0,0.0,29448.0,0.0,5970.025,0.0,120.837,0.0,25422966.0,109.865,187996736.0,111408710.0,87052879.0,36.91,2017179.0,47.24,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291744,PAK,Asia,Pakistan,2022-02-14,1480592.0,0.0,29731.0,0.0,6075.453,0.0,121.998,0.0,25799168.0,111.491,203227145.0,120645745.0,93542689.0,39.67,2339218.0,51.16,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291759,PAK,Asia,Pakistan,2022-03-01,1507657.0,0.0,30153.0,0.0,6186.512,0.0,123.73,0.0,26464518.0,114.366,215117064.0,126951209.0,99049978.0,42.0,455938.0,53.83,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291760,PAK,Asia,Pakistan,2022-03-02,1507657.0,0.0,30153.0,0.0,6186.512,0.0,123.73,0.0,26498814.0,114.514,215539999.0,127117340.0,99292129.0,42.1,422935.0,53.9,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291766,PAK,Asia,Pakistan,2022-03-08,1513503.0,0.0,30258.0,0.0,6210.5,0.0,124.161,0.0,26712953.0,115.44,218051079.0,127811729.0,100912956.0,42.79,606457.0,54.2,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291767,PAK,Asia,Pakistan,2022-03-09,1513503.0,0.0,30258.0,0.0,6210.5,0.0,124.161,0.0,26749522.0,115.598,218689769.0,127942647.0,101379429.0,42.99,638690.0,54.25,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291800,PAK,Asia,Pakistan,2022-04-11,1526472.0,0.0,30361.0,0.0,6263.717,0.0,124.583,0.0,27763120.0,119.978,243416068.0,133593531.0,119960320.0,50.87,265974.0,56.65,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291807,PAK,Asia,Pakistan,2022-04-18,1527151.0,0.0,30363.0,0.0,6266.503,0.0,124.591,0.0,27926021.0,120.682,244568232.0,133916484.0,120721865.0,51.19,214100.0,56.79,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291811,PAK,Asia,Pakistan,2022-04-22,1527151.0,0.0,30363.0,0.0,6266.503,0.0,124.591,0.0,28008999.0,121.04,245242604.0,134096674.0,121135201.0,51.37,147866.0,56.86,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291818,PAK,Asia,Pakistan,2022-04-29,1527751.0,0.0,30369.0,0.0,6268.966,0.0,124.616,0.0,28066952.0,121.291,246074202.0,134295087.0,121677887.0,51.6,99695.0,56.95,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291831,PAK,Asia,Pakistan,2022-05-12,1527956.0,0.0,30369.0,0.0,6269.806,0.0,124.616,0.0,28265345.0,122.148,247231861.0,134565776.0,122404120.0,51.9,150337.0,57.06,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291835,PAK,Asia,Pakistan,2022-05-16,1529167.0,0.0,30376.0,0.0,6274.776,0.0,124.645,0.0,28352196.0,122.523,247622545.0,134674536.0,122608328.0,51.99,90026.0,57.11,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291838,PAK,Asia,Pakistan,2022-05-19,1529167.0,0.0,30376.0,0.0,6274.776,0.0,124.645,0.0,28415012.0,122.795,248071034.0,134782057.0,122807098.0,52.08,229506.0,57.15,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291842,PAK,Asia,Pakistan,2022-05-23,1529711.0,0.0,30379.0,0.0,6277.008,0.0,124.657,0.0,28475032.0,123.054,248516807.0,134883060.0,122949702.0,52.14,87008.0,57.2,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291845,PAK,Asia,Pakistan,2022-05-26,1529711.0,0.0,30379.0,0.0,6277.008,0.0,124.657,0.0,28522127.0,123.258,248932085.0,134980836.0,123064636.0,52.18,156557.0,57.24,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291853,PAK,Asia,Pakistan,2022-06-03,1530235.0,0.0,30379.0,0.0,6279.158,0.0,124.657,0.0,28630347.0,123.726,249612361.0,135161044.0,123311587.0,52.29,73344.0,57.31,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291856,PAK,Asia,Pakistan,2022-06-06,1530650.0,0.0,30379.0,0.0,6280.861,0.0,124.657,0.0,28678135.0,123.932,249944086.0,135237105.0,123436931.0,52.34,251818.0,57.35,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291863,PAK,Asia,Pakistan,2022-06-13,1531112.0,0.0,30381.0,0.0,6282.757,0.0,124.665,0.0,28772365.0,124.339,255066207.0,135769376.0,124146250.0,52.64,766187.0,57.57,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291866,PAK,Asia,Pakistan,2022-06-16,1531112.0,0.0,30381.0,0.0,6282.757,0.0,124.665,0.0,28807107.0,124.489,257234758.0,135998848.0,124433592.0,52.77,688112.0,57.67,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291870,PAK,Asia,Pakistan,2022-06-20,1531830.0,0.0,30383.0,0.0,6285.703,0.0,124.673,0.0,28852270.0,124.685,259993241.0,136252640.0,124870023.0,52.95,706488.0,57.78,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
291873,PAK,Asia,Pakistan,2022-06-23,1531830.0,0.0,30383.0,0.0,6285.703,0.0,124.673,0.0,28889568.0,124.846,263166081.0,136515497.0,125457486.0,53.2,1176801.0,57.89,255.573,23.5,2.78,4.0,235824864,423.031,8.35,0.557
296406,PAN,North America,Panama,2021-02-19,330985.0,0.0,5595.0,0.0,75210.664,0.0,1271.368,0.0,1827780.0,420.057,40830.0,38262.0,2568.0,0.06,10054.0,0.87,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296407,PAN,North America,Panama,2021-02-20,330985.0,0.0,5595.0,0.0,75210.664,0.0,1271.368,0.0,1836811.0,422.132,45535.0,42867.0,2668.0,0.06,4705.0,0.97,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296408,PAN,North America,Panama,2021-02-21,335339.0,4354.0,5711.0,116.0,76200.04,989.372,1297.727,26.359,1842692.0,423.484,47848.0,45014.0,2834.0,0.06,2313.0,1.02,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296409,PAN,North America,Panama,2021-02-22,335339.0,0.0,5711.0,0.0,76200.04,0.0,1297.727,0.0,1852883.0,425.826,61168.0,57896.0,3272.0,0.07,13320.0,1.31,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296410,PAN,North America,Panama,2021-02-23,335339.0,0.0,5711.0,0.0,76200.04,0.0,1297.727,0.0,1862159.0,427.958,64636.0,61104.0,3534.0,0.08,3468.0,1.39,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296411,PAN,North America,Panama,2021-02-24,335339.0,0.0,5711.0,0.0,76200.04,0.0,1297.727,0.0,1872237.0,430.274,79989.0,74711.0,5278.0,0.12,15353.0,1.69,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296412,PAN,North America,Panama,2021-02-25,335339.0,0.0,5711.0,0.0,76200.04,0.0,1297.727,0.0,1882146.0,432.551,89419.0,83733.0,5686.0,0.13,9430.0,1.9,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296413,PAN,North America,Panama,2021-02-26,335339.0,0.0,5711.0,0.0,76200.04,0.0,1297.727,0.0,1888088.0,433.917,106667.0,100819.0,5848.0,0.13,17248.0,2.29,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296414,PAN,North America,Panama,2021-02-27,335339.0,0.0,5711.0,0.0,76200.04,0.0,1297.727,0.0,1899789.0,436.606,114529.0,108675.0,5854.0,0.13,7862.0,2.47,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296415,PAN,North America,Panama,2021-02-28,339781.0,4442.0,5820.0,109.0,77209.41,1009.368,1322.495,24.768,1904898.0,437.78,119176.0,113320.0,5856.0,0.13,4647.0,2.57,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296416,PAN,North America,Panama,2021-03-01,339781.0,0.0,5820.0,0.0,77209.41,0.0,1322.495,0.0,1910019.0,438.957,122189.0,116326.0,5863.0,0.13,3013.0,2.64,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296417,PAN,North America,Panama,2021-03-02,339781.0,0.0,5820.0,0.0,77209.41,0.0,1322.495,0.0,1918437.0,440.892,132610.0,126732.0,5878.0,0.13,10421.0,2.87,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296418,PAN,North America,Panama,2021-03-03,339781.0,0.0,5820.0,0.0,77209.41,0.0,1322.495,0.0,1928517.0,443.208,136343.0,130462.0,5881.0,0.13,3733.0,2.96,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296419,PAN,North America,Panama,2021-03-04,339781.0,0.0,5820.0,0.0,77209.41,0.0,1322.495,0.0,1937022.0,445.163,150411.0,144529.0,5882.0,0.13,14068.0,3.28,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296420,PAN,North America,Panama,2021-03-05,339781.0,0.0,5820.0,0.0,77209.41,0.0,1322.495,0.0,1945922.0,447.208,166931.0,161039.0,5892.0,0.13,16520.0,3.65,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296421,PAN,North America,Panama,2021-03-06,339781.0,0.0,5820.0,0.0,77209.41,0.0,1322.495,0.0,1955516.0,449.413,194715.0,191140.0,5892.0,0.13,27784.0,4.34,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296422,PAN,North America,Panama,2021-03-07,343743.0,3962.0,5907.0,87.0,78109.7,900.297,1342.264,19.769,1960421.0,450.54,208415.0,202522.0,5893.0,0.13,13700.0,4.59,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296423,PAN,North America,Panama,2021-03-08,343743.0,0.0,5907.0,0.0,78109.7,0.0,1342.264,0.0,1964646.0,451.511,211751.0,205850.0,5901.0,0.13,3336.0,4.67,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296424,PAN,North America,Panama,2021-03-09,343743.0,0.0,5907.0,0.0,78109.7,0.0,1342.264,0.0,1973648.0,453.58,214492.0,208590.0,5902.0,0.13,2741.0,4.73,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296425,PAN,North America,Panama,2021-03-10,343743.0,0.0,5907.0,0.0,78109.7,0.0,1342.264,0.0,1982545.0,455.625,224765.0,218861.0,5904.0,0.13,10273.0,4.96,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296426,PAN,North America,Panama,2021-03-11,343743.0,0.0,5907.0,0.0,78109.7,0.0,1342.264,0.0,1991820.0,457.756,233365.0,227461.0,5904.0,0.13,8600.0,5.16,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296441,PAN,North America,Panama,2021-03-26,350220.0,0.0,6035.0,0.0,79581.49,0.0,1371.35,0.0,2110498.0,485.031,342716.0,243926.0,98790.0,2.24,12894.0,5.53,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
296791,PAN,North America,Panama,2022-03-11,757061.0,0.0,8106.0,0.0,172029.14,0.0,1841.95,0.0,5579413.0,1282.25,7737902.0,3386244.0,2966931.0,67.3,5925.0,76.81,55.133,29.7,5.03,2.2,4408582,128.346,8.33,0.815
299765,PRY,South America,Paraguay,2021-03-02,157603.0,0.0,3152.0,0.0,23312.463,0.0,466.24,0.0,758778.0,113.186,1634.0,1633.0,1.0,0.0,111.0,0.02,17.144,26.5,3.833,1.7,6780745,199.128,8.27,0.728
299766,PRY,South America,Paraguay,2021-03-03,157603.0,0.0,3152.0,0.0,23312.463,0.0,466.24,0.0,762329.0,113.716,1702.0,1699.0,3.0,0.0,68.0,0.03,17.144,26.5,3.833,1.7,6780745,199.128,8.27,0.728
299767,PRY,South America,Paraguay,2021-03-04,157603.0,0.0,3152.0,0.0,23312.463,0.0,466.24,0.0,765860.0,114.243,1733.0,1730.0,3.0,0.0,31.0,0.03,17.144,26.5,3.833,1.7,6780745,199.128,8.27,0.728
299768,PRY,South America,Paraguay,2021-03-05,157603.0,0.0,3152.0,0.0,23312.463,0.0,466.24,0.0,769674.0,114.812,1783.0,1780.0,3.0,0.0,50.0,0.03,17.144,26.5,3.833,1.7,6780745,199.128,8.27,0.728
299769,PRY,South America,Paraguay,2021-03-06,157603.0,0.0,3152.0,0.0,23312.463,0.0,466.24,0.0,773499.0,115.382,1784.0,1781.0,3.0,0.0,1.0,0.03,17.144,26.5,3.833,1.7,6780745,199.128,8.27,0.728
299772,PRY,South America,Paraguay,2021-03-09,165811.0,0.0,3278.0,0.0,24526.582,0.0,484.878,0.0,786623.0,117.34,1934.0,1931.0,3.0,0.0,50.0,0.03,17.144,26.5,3.833,1.7,6780745,199.128,8.27,0.728
299773,PRY,South America,Paraguay,2021-03-10,165811.0,0.0,3278.0,0.0,24526.582,0.0,484.878,0.0,791260.0,118.032,2895.0,2892.0,3.0,0.0,961.0,0.04,17.144,26.5,3.833,1.7,6780745,199.128,8.27,0.728
299774,PRY,South America,Paraguay,2021-03-11,165811.0,0.0,3278.0,0.0,24526.582,0.0,484.878,0.0,796343.0,118.79,4726.0,4723.0,3.0,0.0,1831.0,0.07,17.144,26.5,3.833,1.7,6780745,199.128,8.27,0.728
